id,Transaction_Date,Store_ID,Prod_Num,Sale_Amount
35762,2022-08-22,845,105722-S,12.12
35763,2022-08-22,846,105834-A,19.48
35764,2022-08-22,847,105342-IT,961.14
35765,2022-08-22,847,105896-T,253.16
35766,2022-08-22,847,105660-A,47.61
35767,2022-08-22,848,105308-IT,75.42
35768,2022-08-22,848,105646-M,57.70
35769,2022-08-22,850,105263-IT,379.40
35770,2022-08-22,852,105801-A,24.28
35771,2022-08-22,852,105767-S,12.88
35772,2022-08-22,868,105714-T,152.40
35773,2022-08-22,868,105353-A,20.36
35774,2022-08-22,870,105737-T,115.28
35775,2022-08-22,871,105547-A,24.00
35776,2022-08-22,903,105793-B,19.36
35777,2022-08-22,904,105376-M,44.50
35778,2022-08-22,905,105914-IT,72.87
35779,2022-08-22,905,105486-S,19.36
35780,2022-08-22,907,105286-IT,126.18
35781,2022-08-22,908,105862-M,19.36
35782,2022-08-22,908,105370-S,8.45
35783,2022-08-22,909,105653-M,11.00
35784,2022-08-22,910,105463-IT,265.07
35785,2022-08-22,910,105373-T,88.42
35786,2022-08-22,910,105667-M,7.00
35787,2022-08-23,701,105769-B,17.70
35788,2022-08-23,702,105663-M,52.96
35789,2022-08-23,704,105687-S,9.09
35790,2022-08-23,705,105903-T,183.48
35791,2022-08-23,705,105747-M,43.30
35792,2022-08-23,705,105466-S,9.95
35793,2022-08-23,705,105302-IT,77.36
35794,2022-08-23,706,105722-S,12.12
35795,2022-08-23,708,105843-A,26.52
35796,2022-08-23,709,105257-IT,715.00
35797,2022-08-23,710,105369-T,228.30
35798,2022-08-23,713,105541-IT,68.88
35799,2022-08-23,713,105774-M,12.12
35800,2022-08-23,714,105300-IT,77.81
35801,2022-08-23,714,105447-M,50.96
35802,2022-08-23,715,105471-S,7.85
35803,2022-08-23,717,105610-A,10.10
35804,2022-08-23,719,105297-IT,107.06
35805,2022-08-23,720,105323-IT,28.69
35806,2022-08-23,721,105404-M,19.48
35807,2022-08-23,722,105763-S,10.10
35808,2022-08-23,723,105695-T,228.77
35809,2022-08-23,723,105791-A,8.00
35810,2022-08-23,725,105752-T,171.90
35811,2022-08-23,725,105637-M,57.70
35812,2022-08-23,726,105491-T,253.40
35813,2022-08-23,727,105256-IT,752.82
35814,2022-08-23,728,105363-M,19.48
35815,2022-08-23,729,105904-T,195.30
35816,2022-08-23,729,105621-T,241.40
35817,2022-08-23,730,105769-B,17.70
35818,2022-08-23,732,105392-T,187.25
35819,2022-08-23,733,105707-S,5.24
35820,2022-08-23,734,105566-A,39.72
35821,2022-08-23,735,105587-S,6.02
35822,2022-08-23,736,105329-IT,1061.14
35823,2022-08-23,736,105325-IT,1717.70
35824,2022-08-23,736,105337-IT,1301.88
35825,2022-08-23,736,105332-IT,1250.96
35826,2022-08-23,736,105541-IT,68.88
35827,2022-08-23,736,105317-IT,33.13
35828,2022-08-23,736,105294-IT,108.33
35829,2022-08-23,736,105302-IT,77.36
35830,2022-08-23,736,105274-IT,296.60
35831,2022-08-23,736,105616-S,19.36
35832,2022-08-23,736,105387-A,27.52
35833,2022-08-23,736,105673-T,232.40
35834,2022-08-23,736,105526-S,19.36
35835,2022-08-23,736,105687-S,9.09
35836,2022-08-23,736,105441-S,7.85
35837,2022-08-23,736,105757-T,204.58
35838,2022-08-23,736,105632-T,217.34
35839,2022-08-23,736,105710-A,9.09
35840,2022-08-23,736,105707-S,5.24
35841,2022-08-23,736,105395-B,20.36
35842,2022-08-23,736,105626-S,6.02
35843,2022-08-23,736,105805-T,88.42
35844,2022-08-23,736,105636-S,12.32
35845,2022-08-23,736,105594-T,144.40
35846,2022-08-23,736,105496-M,28.92
35847,2022-08-23,736,105691-M,39.75
35848,2022-08-23,736,105405-M,61.14
35849,2022-08-23,736,105569-M,6.00
35850,2022-08-23,736,105808-M,26.52
35851,2022-08-23,736,105638-M,12.15
35852,2022-08-23,736,105529-M,16.60
35853,2022-08-23,736,105546-T,212.32
35854,2022-08-23,736,105575-T,165.50
35855,2022-08-23,736,105593-S,20.36
35856,2022-08-23,736,105409-A,36.15
35857,2022-08-23,736,105640-S,13.13
35858,2022-08-23,736,105825-S,9.09
35859,2022-08-23,736,105591-S,9.95
35860,2022-08-23,736,105581-B,12.70
35861,2022-08-23,736,105419-B,20.32
35862,2022-08-23,736,105446-B,12.70
35863,2022-08-23,736,105505-B,25.45
35864,2022-08-23,739,105467-S,6.02
35865,2022-08-23,802,105841-S,4.32
35866,2022-08-23,803,105519-A,44.50
35867,2022-08-23,803,105478-B,17.70
35868,2022-08-23,804,105672-B,26.52
35869,2022-08-23,805,105486-S,19.36
35870,2022-08-23,807,105441-S,7.85
35871,2022-08-23,808,105736-M,20.36
35872,2022-08-23,809,105674-T,193.25
35873,2022-08-23,810,105318-IT,30.62
35874,2022-08-23,810,105313-IT,68.88
35875,2022-08-23,814,105375-S,6.85
35876,2022-08-23,816,105473-M,12.00
35877,2022-08-23,817,105482-T,241.40
35878,2022-08-23,818,105672-B,26.52
35879,2022-08-23,818,105572-B,24.28
35880,2022-08-23,821,105649-A,57.12
35881,2022-08-23,822,105657-T,145.97
35882,2022-08-23,822,105665-T,155.00
35883,2022-08-23,823,105843-A,26.52
35884,2022-08-23,824,105612-B,74.28
35885,2022-08-23,825,105811-A,24.28
35886,2022-08-23,827,105556-A,39.75
35887,2022-08-23,830,105564-S,12.12
35888,2022-08-23,830,105808-M,26.52
35889,2022-08-23,831,105592-M,26.52
35890,2022-08-23,831,105758-T,132.30
35891,2022-08-23,833,105443-M,9.09
35892,2022-08-23,833,105471-S,7.85
35893,2022-08-23,834,105528-A,24.28
35894,2022-08-23,835,105888-T,244.90
35895,2022-08-23,835,105436-S,4.32
35896,2022-08-23,837,105327-IT,1257.12
35897,2022-08-23,838,105381-M,55.00
35898,2022-08-23,838,105738-S,10.10
35899,2022-08-23,839,105452-M,28.00
35900,2022-08-23,840,105500-S,20.36
35901,2022-08-23,840,105434-S,2.88
35902,2022-08-23,840,105552-S,7.85
35903,2022-08-23,841,105638-M,12.15
35904,2022-08-23,841,105816-A,12.00
35905,2022-08-23,842,105668-S,7.85
35906,2022-08-23,844,105482-T,241.40
35907,2022-08-23,847,105322-IT,28.69
35908,2022-08-23,847,105897-T,179.39
35909,2022-08-23,849,105475-M,29.30
35910,2022-08-23,851,105595-S,12.40
35911,2022-08-23,851,105725-M,23.44
35912,2022-08-23,853,105307-IT,75.88
35913,2022-08-23,866,105343-IT,1257.12
35914,2022-08-23,866,105872-T,97.74
35915,2022-08-23,867,105778-A,34.64
35916,2022-08-23,869,105313-IT,68.88
35917,2022-08-23,870,105288-IT,119.81
35918,2022-08-23,870,105436-S,4.32
35919,2022-08-23,871,105595-S,12.40
35920,2022-08-23,871,105601-M,112.00
35921,2022-08-23,903,105705-S,20.36
35922,2022-08-23,904,105656-S,12.70
35923,2022-08-23,905,105386-M,25.00
35924,2022-08-23,906,105472-S,6.02
35925,2022-08-23,908,105391-T,205.80
35926,2022-08-23,909,105317-IT,33.13
35927,2022-08-23,909,105381-M,55.00
35928,2022-08-23,910,105381-M,55.00
35929,2022-08-23,911,105905-T,245.47
35930,2022-08-24,701,105487-S,9.95
35931,2022-08-24,702,105275-IT,296.60
35932,2022-08-24,703,105906-S,9.09
35933,2022-08-24,705,105636-S,12.32
35934,2022-08-24,705,105482-T,241.40
35935,2022-08-24,705,105606-M,27.52
35936,2022-08-24,706,105888-T,244.90
35937,2022-08-24,709,105379-A,28.00
35938,2022-08-24,709,105766-T,111.90
35939,2022-08-24,709,105363-M,19.48
35940,2022-08-24,709,105738-S,10.10
35941,2022-08-24,709,105289-IT,119.28
35942,2022-08-24,710,105383-M,4.00
35943,2022-08-24,710,105649-A,57.12
35944,2022-08-24,712,105307-IT,75.88
35945,2022-08-24,713,105249-IT,852.94
35946,2022-08-24,715,105520-S,10.10
35947,2022-08-24,717,105801-A,24.28
35948,2022-08-24,717,105873-T,96.28
35949,2022-08-24,718,105316-IT,33.13
35950,2022-08-24,719,105652-S,10.16
35951,2022-08-24,720,105472-S,6.02
35952,2022-08-24,720,105798-B,15.24
35953,2022-08-24,720,105830-B,20.36
35954,2022-08-24,722,105376-M,44.50
35955,2022-08-24,722,105355-B,24.28
35956,2022-08-24,723,105905-T,245.47
35957,2022-08-24,724,105473-M,12.00
35958,2022-08-24,724,105579-B,74.28
35959,2022-08-24,725,105495-A,13.00
35960,2022-08-24,725,105828-B,20.36
35961,2022-08-24,729,105357-T,195.30
35962,2022-08-24,729,105773-T,219.30
35963,2022-08-24,730,105747-M,43.30
35964,2022-08-24,732,105913-T,280.28
35965,2022-08-24,732,105708-T,213.82
35966,2022-08-24,733,105352-M,47.61
35967,2022-08-24,733,105574-A,13.13
35968,2022-08-24,734,105249-IT,852.94
35969,2022-08-24,734,105593-S,20.36
35970,2022-08-24,734,105825-S,9.09
35971,2022-08-24,735,105705-S,20.36
35972,2022-08-24,735,105466-S,9.95
35973,2022-08-24,736,105300-IT,77.81
35974,2022-08-24,736,105264-IT,379.40
35975,2022-08-24,736,105321-IT,28.88
35976,2022-08-24,736,105286-IT,126.18
35977,2022-08-24,736,105339-IT,1161.14
35978,2022-08-24,736,105284-IT,207.85
35979,2022-08-24,736,105293-IT,113.43
35980,2022-08-24,736,105772-T,134.56
35981,2022-08-24,736,105858-B,24.20
35982,2022-08-24,736,105441-S,7.85
35983,2022-08-24,736,105777-A,61.14
35984,2022-08-24,736,105631-A,6.00
35985,2022-08-24,736,105781-B,24.20
35986,2022-08-24,736,105705-S,20.36
35987,2022-08-24,736,105875-T,233.92
35988,2022-08-24,736,105437-T,187.25
35989,2022-08-24,736,105652-S,10.16
35990,2022-08-24,736,105782-S,20.36
35991,2022-08-24,736,105724-T,191.95
35992,2022-08-24,736,105729-A,12.15
35993,2022-08-24,736,105360-T,188.20
35994,2022-08-24,736,105365-T,221.48
35995,2022-08-24,736,105483-B,12.12
35996,2022-08-24,736,105899-T,195.09
35997,2022-08-24,736,105783-B,29.30
35998,2022-08-24,736,105592-M,26.52
35999,2022-08-24,736,105894-M,24.20
36000,2022-08-24,736,105638-M,12.15
36001,2022-08-24,736,105753-M,63.70
36002,2022-08-24,736,105660-A,47.61
36003,2022-08-24,736,105716-S,12.70
36004,2022-08-24,736,105424-T,192.26
36005,2022-08-24,736,105609-S,20.36
36006,2022-08-24,736,105809-S,9.95
36007,2022-08-24,736,105370-S,8.45
36008,2022-08-24,736,105574-A,13.13
36009,2022-08-24,736,105503-S,9.45
36010,2022-08-24,736,105587-S,6.02
36011,2022-08-24,736,105726-S,12.12
36012,2022-08-24,736,105800-A,24.33
36013,2022-08-24,738,105621-T,241.40
36014,2022-08-24,738,105450-T,226.79
36015,2022-08-24,739,105705-S,20.36
36016,2022-08-24,801,105445-T,178.60
36017,2022-08-24,801,105802-A,27.52
36018,2022-08-24,801,105408-S,4.32
36019,2022-08-24,802,105616-S,19.36
36020,2022-08-24,802,105862-M,19.36
36021,2022-08-24,803,105806-S,7.85
36022,2022-08-24,804,105334-IT,1275.44
36023,2022-08-24,807,105302-IT,77.36
36024,2022-08-24,807,105371-T,216.90
36025,2022-08-24,808,105787-A,48.96
36026,2022-08-24,809,105259-IT,698.80
36027,2022-08-24,809,105656-S,12.70
36028,2022-08-24,810,105908-T,186.97
36029,2022-08-24,814,105767-S,12.88
36030,2022-08-24,815,105398-A,52.96
36031,2022-08-24,815,105571-M,52.40
36032,2022-08-24,817,105261-IT,622.32
36033,2022-08-24,817,105651-S,9.09
36034,2022-08-24,818,105591-S,9.95
36035,2022-08-24,819,105386-M,25.00
36036,2022-08-24,820,105714-T,152.40
36037,2022-08-24,821,105636-S,12.32
36038,2022-08-24,822,105491-T,253.40
36039,2022-08-24,824,105876-T,233.92
36040,2022-08-24,826,105520-S,10.10
36041,2022-08-24,828,105601-M,112.00
36042,2022-08-24,829,105901-T,233.92
36043,2022-08-24,830,105457-IT,29.81
36044,2022-08-24,830,105422-T,116.20
36045,2022-08-24,832,105622-T,52.90
36046,2022-08-24,835,105815-IT,903.90
36047,2022-08-24,835,105707-S,5.24
36048,2022-08-24,835,105837-S,12.40
36049,2022-08-24,837,105861-T,116.20
36050,2022-08-24,838,105338-IT,1317.70
36051,2022-08-24,838,105295-IT,108.33
36052,2022-08-24,839,105264-IT,379.40
36053,2022-08-24,841,105456-T,60.72
36054,2022-08-24,842,105838-T,110.25
36055,2022-08-24,843,105463-IT,265.07
36056,2022-08-24,843,105823-M,5.00
36057,2022-08-24,844,105916-M,24.28
36058,2022-08-24,844,105809-S,9.95
36059,2022-08-24,845,105663-M,52.96
36060,2022-08-24,845,105809-S,9.95
36061,2022-08-24,846,105438-A,28.92
36062,2022-08-24,847,105534-T,230.70
36063,2022-08-24,847,105714-T,152.40
36064,2022-08-24,847,105912-T,280.28
36065,2022-08-24,848,105265-IT,375.24
36066,2022-08-24,848,105754-S,20.36
36067,2022-08-24,850,105845-A,24.28
36068,2022-08-24,851,105260-IT,652.90
36069,2022-08-24,851,105786-A,33.10
36070,2022-08-24,852,105278-IT,272.24
36071,2022-08-24,852,105837-S,12.40
36072,2022-08-24,865,105695-T,228.77
36073,2022-08-24,866,105485-T,205.80
36074,2022-08-24,867,105350-T,144.00
36075,2022-08-24,867,105499-M,12.30
36076,2022-08-24,868,105320-IT,30.16
36077,2022-08-24,870,105319-IT,30.16
36078,2022-08-24,872,105454-M,14.00
36079,2022-08-24,872,105358-A,14.00
36080,2022-08-24,901,105443-M,9.09
36081,2022-08-24,901,105548-M,6.00
36082,2022-08-24,902,105769-B,17.70
36083,2022-08-24,903,105677-A,61.14
36084,2022-08-24,904,105326-IT,1717.70
36085,2022-08-24,904,105488-T,164.20
36086,2022-08-24,904,105828-B,20.36
36087,2022-08-24,905,105376-M,44.50
36088,2022-08-24,906,105385-M,27.52
36089,2022-08-24,908,105463-IT,265.07
36090,2022-08-24,908,105806-S,7.85
36091,2022-08-24,909,105903-T,183.48
36092,2022-08-24,909,105810-A,11.00
36093,2022-08-24,911,105462-IT,109.22
36094,2022-08-25,701,105823-M,5.00
36095,2022-08-25,702,105729-A,12.15
36096,2022-08-25,703,105734-M,57.12
36097,2022-08-25,704,105375-S,6.85
36098,2022-08-25,704,105664-A,12.12
36099,2022-08-25,707,105426-M,10.10
36100,2022-08-25,708,105610-A,10.10
36101,2022-08-25,711,105758-T,132.30
36102,2022-08-25,711,105335-IT,1257.12
36103,2022-08-25,714,105734-M,57.12
36104,2022-08-25,718,105705-S,20.36
36105,2022-08-25,719,105449-A,24.20
36106,2022-08-25,720,105724-T,191.95
36107,2022-08-25,722,105743-T,52.90
36108,2022-08-25,723,105494-T,157.28
36109,2022-08-25,723,105907-S,6.02
36110,2022-08-25,724,105465-A,23.44
36111,2022-08-25,725,105287-IT,126.18
36112,2022-08-25,725,105553-T,134.80
36113,2022-08-25,726,105520-S,10.10
36114,2022-08-25,728,105895-T,195.09
36115,2022-08-25,731,105648-B,26.40
36116,2022-08-25,732,105521-M,24.20
36117,2022-08-25,732,105658-B,20.36
36118,2022-08-25,733,105503-S,9.45
36119,2022-08-25,734,105635-T,209.24
36120,2022-08-25,734,105613-T,219.30
36121,2022-08-25,735,105887-T,244.90
36122,2022-08-25,735,105701-M,24.33
36123,2022-08-25,736,105260-IT,652.90
36124,2022-08-25,736,105320-IT,30.16
36125,2022-08-25,736,105296-IT,107.06
36126,2022-08-25,736,105336-IT,1317.70
36127,2022-08-25,736,105337-IT,1301.88
36128,2022-08-25,736,105292-IT,113.82
36129,2022-08-25,736,105319-IT,30.16
36130,2022-08-25,736,105303-IT,76.86
36131,2022-08-25,736,105556-A,39.75
36132,2022-08-25,736,105488-T,164.20
36133,2022-08-25,736,105562-B,25.45
36134,2022-08-25,736,105490-B,28.92
36135,2022-08-25,736,105391-T,205.80
36136,2022-08-25,736,105652-S,10.16
36137,2022-08-25,736,105843-A,26.52
36138,2022-08-25,736,105799-S,55.00
36139,2022-08-25,736,105398-A,52.96
36140,2022-08-25,736,105814-A,26.40
36141,2022-08-25,736,105595-S,12.40
36142,2022-08-25,736,105400-B,76.40
36143,2022-08-25,736,105893-M,28.36
36144,2022-08-25,736,105569-M,6.00
36145,2022-08-25,736,105601-M,112.00
36146,2022-08-25,736,105367-M,52.40
36147,2022-08-25,736,105452-M,28.00
36148,2022-08-25,736,105572-B,24.28
36149,2022-08-25,736,105867-B,20.36
36150,2022-08-25,736,105372-S,7.85
36151,2022-08-25,736,105470-S,9.45
36152,2022-08-25,736,105910-T,205.80
36153,2022-08-25,736,105850-B,38.36
36154,2022-08-25,736,105551-T,188.12
36155,2022-08-25,736,105416-B,13.13
36156,2022-08-25,736,105851-B,24.28
36157,2022-08-25,736,105517-S,7.85
36158,2022-08-25,736,105599-S,8.36
36159,2022-08-25,736,105421-S,9.95
36160,2022-08-25,739,105688-S,12.12
36161,2022-08-25,801,105622-T,52.90
36162,2022-08-25,801,105811-A,24.28
36163,2022-08-25,804,105507-A,40.55
36164,2022-08-25,805,105568-M,24.00
36165,2022-08-25,806,105399-A,112.00
36166,2022-08-25,807,105897-T,179.39
36167,2022-08-25,807,105710-A,9.09
36168,2022-08-25,810,105782-S,20.36
36169,2022-08-25,811,105685-A,14.60
36170,2022-08-25,811,105635-T,209.24
36171,2022-08-25,811,105728-T,111.60
36172,2022-08-25,812,105472-S,6.02
36173,2022-08-25,813,105806-S,7.85
36174,2022-08-25,814,105370-S,8.45
36175,2022-08-25,815,105676-A,6.00
36176,2022-08-25,815,105530-B,20.36
36177,2022-08-25,816,105743-T,52.90
36178,2022-08-25,817,105875-T,233.92
36179,2022-08-25,817,105831-B,20.36
36180,2022-08-25,818,105492-S,17.70
36181,2022-08-25,819,105440-M,57.70
36182,2022-08-25,820,105621-T,241.40
36183,2022-08-25,821,105446-B,12.70
36184,2022-08-25,822,105782-S,20.36
36185,2022-08-25,822,105714-T,152.40
36186,2022-08-25,822,105775-T,201.80
36187,2022-08-25,824,105876-T,233.92
36188,2022-08-25,827,105655-M,61.14
36189,2022-08-25,827,105646-M,57.70
36190,2022-08-25,828,105782-S,20.36
36191,2022-08-25,828,105470-S,9.45
36192,2022-08-25,829,105361-M,59.58
36193,2022-08-25,832,105422-T,116.20
36194,2022-08-25,832,105423-M,40.55
36195,2022-08-25,833,105650-M,65.50
36196,2022-08-25,835,105270-IT,336.48
36197,2022-08-25,835,105788-A,57.12
36198,2022-08-25,835,105894-M,24.20
36199,2022-08-25,835,105679-T,134.80
36200,2022-08-25,835,105647-B,17.70
36201,2022-08-25,836,105389-S,12.40
36202,2022-08-25,836,105522-A,7.00
36203,2022-08-25,837,105744-T,111.60
36204,2022-08-25,838,105344-IT,265.07
36205,2022-08-25,838,105332-IT,1250.96
36206,2022-08-25,840,105452-M,28.00
36207,2022-08-25,840,105641-A,26.52
36208,2022-08-25,841,105483-B,12.12
36209,2022-08-25,842,105305-IT,76.36
36210,2022-08-25,842,105760-S,7.85
36211,2022-08-25,843,105876-T,233.92
36212,2022-08-25,845,105351-M,44.00
36213,2022-08-25,845,105824-B,20.36
36214,2022-08-25,846,105539-IT,30.62
36215,2022-08-25,848,105399-A,112.00
36216,2022-08-25,849,105461-IT,132.90
36217,2022-08-25,849,105845-A,24.28
36218,2022-08-25,849,105358-A,14.00
36219,2022-08-25,850,105549-S,4.32
36220,2022-08-25,850,105664-A,12.12
36221,2022-08-25,851,105811-A,24.28
36222,2022-08-25,853,105337-IT,1301.88
36223,2022-08-25,865,105447-M,50.96
36224,2022-08-25,866,105486-S,19.36
36225,2022-08-25,867,105470-S,9.45
36226,2022-08-25,869,105902-T,134.56
36227,2022-08-25,869,105860-B,20.32
36228,2022-08-25,871,105655-M,61.14
36229,2022-08-25,872,105751-M,26.52
36230,2022-08-25,901,105304-IT,76.53
36231,2022-08-25,901,105404-M,19.48
36232,2022-08-25,904,105813-A,25.00
36233,2022-08-25,905,105602-S,8.45
36234,2022-08-25,905,105482-T,241.40
36235,2022-08-25,906,105344-IT,265.07
36236,2022-08-25,906,105603-T,178.80
36237,2022-08-25,910,105794-S,2.40
36238,2022-08-25,911,105266-IT,367.08
36239,2022-08-25,911,105544-T,214.32
36240,2022-08-26,701,105434-S,2.88
36241,2022-08-26,705,105610-A,10.10
36242,2022-08-26,705,105252-IT,815.00
36243,2022-08-26,705,105298-IT,102.09
36244,2022-08-26,708,105707-S,5.24
36245,2022-08-26,708,105420-S,20.36
36246,2022-08-26,709,105794-S,2.40
36247,2022-08-26,710,105286-IT,126.18
36248,2022-08-26,711,105251-IT,827.45
36249,2022-08-26,713,105408-S,4.32
36250,2022-08-26,715,105285-IT,136.12
36251,2022-08-26,716,105684-M,34.64
36252,2022-08-26,717,105557-S,6.85
36253,2022-08-26,718,105468-S,17.70
36254,2022-08-26,719,105557-S,6.85
36255,2022-08-26,720,105374-B,20.36
36256,2022-08-26,724,105413-A,57.70
36257,2022-08-26,726,105822-B,26.52
36258,2022-08-26,727,105463-IT,265.07
36259,2022-08-26,728,105554-T,232.40
36260,2022-08-26,730,105451-S,6.52
36261,2022-08-26,732,105704-S,6.02
36262,2022-08-26,734,105594-T,144.40
36263,2022-08-26,734,105569-M,6.00
36264,2022-08-26,734,105408-S,4.32
36265,2022-08-26,735,105259-IT,698.80
36266,2022-08-26,736,105260-IT,652.90
36267,2022-08-26,736,105283-IT,237.28
36268,2022-08-26,736,105804-IT,737.52
36269,2022-08-26,736,105325-IT,1717.70
36270,2022-08-26,736,105313-IT,68.88
36271,2022-08-26,736,105303-IT,76.86
36272,2022-08-26,736,105308-IT,75.42
36273,2022-08-26,736,105815-IT,903.90
36274,2022-08-26,736,105479-A,20.36
36275,2022-08-26,736,105752-T,171.90
36276,2022-08-26,736,105474-A,6.00
36277,2022-08-26,736,105562-B,25.45
36278,2022-08-26,736,105491-T,253.40
36279,2022-08-26,736,105354-T,133.10
36280,2022-08-26,736,105777-A,61.14
36281,2022-08-26,736,105819-B,23.44
36282,2022-08-26,736,105394-A,50.96
36283,2022-08-26,736,105732-B,20.36
36284,2022-08-26,736,105710-A,9.09
36285,2022-08-26,736,105901-T,233.92
36286,2022-08-26,736,105373-T,88.42
36287,2022-08-26,736,105788-A,57.12
36288,2022-08-26,736,105827-A,24.28
36289,2022-08-26,736,105729-A,12.15
36290,2022-08-26,736,105627-S,2.88
36291,2022-08-26,736,105805-T,88.42
36292,2022-08-26,736,105365-T,221.48
36293,2022-08-26,736,105873-T,96.28
36294,2022-08-26,736,105703-B,17.70
36295,2022-08-26,736,105386-M,25.00
36296,2022-08-26,736,105589-M,23.44
36297,2022-08-26,736,105473-M,12.00
36298,2022-08-26,736,105660-A,47.61
36299,2022-08-26,736,105500-S,20.36
36300,2022-08-26,736,105912-T,280.28
36301,2022-08-26,736,105375-S,6.85
36302,2022-08-26,736,105604-T,122.21
36303,2022-08-26,736,105728-T,111.60
36304,2022-08-26,736,105370-S,8.45
36305,2022-08-26,736,105769-B,17.70
36306,2022-08-26,736,105408-S,4.32
36307,2022-08-26,736,105850-B,38.36
36308,2022-08-26,736,105641-A,26.52
36309,2022-08-26,736,105749-T,217.34
36310,2022-08-26,736,105721-B,29.30
36311,2022-08-26,736,105374-B,20.36
36312,2022-08-26,736,105418-B,20.36
36313,2022-08-26,736,105797-B,45.45
36314,2022-08-26,736,105810-A,11.00
36315,2022-08-26,737,105729-A,12.15
36316,2022-08-26,802,105598-T,206.16
36317,2022-08-26,803,105321-IT,28.88
36318,2022-08-26,803,105538-IT,76.36
36319,2022-08-26,806,105348-IT,29.81
36320,2022-08-26,809,105637-M,57.70
36321,2022-08-26,809,105558-M,8.00
36322,2022-08-26,810,105757-T,204.58
36323,2022-08-26,810,105533-M,26.40
36324,2022-08-26,812,105903-T,183.48
36325,2022-08-26,813,105337-IT,1301.88
36326,2022-08-26,813,105893-M,28.36
36327,2022-08-26,813,105575-T,165.50
36328,2022-08-26,814,105611-S,2.40
36329,2022-08-26,814,105677-A,61.14
36330,2022-08-26,816,105596-S,12.88
36331,2022-08-26,817,105788-A,57.12
36332,2022-08-26,817,105452-M,28.00
36333,2022-08-26,817,105908-T,186.97
36334,2022-08-26,821,105782-S,20.36
36335,2022-08-26,821,105499-M,12.30
36336,2022-08-26,822,105657-T,145.97
36337,2022-08-26,825,105788-A,57.12
36338,2022-08-26,826,105309-IT,75.42
36339,2022-08-26,827,105767-S,12.88
36340,2022-08-26,829,105706-T,244.90
36341,2022-08-26,829,105749-T,217.34
36342,2022-08-26,830,105565-T,182.25
36343,2022-08-26,831,105564-S,12.12
36344,2022-08-26,832,105260-IT,652.90
36345,2022-08-26,832,105423-M,40.55
36346,2022-08-26,834,105632-T,217.34
36347,2022-08-26,835,105549-S,4.32
36348,2022-08-26,837,105382-T,67.85
36349,2022-08-26,838,105626-S,6.02
36350,2022-08-26,838,105703-B,17.70
36351,2022-08-26,838,105448-M,6.00
36352,2022-08-26,841,105364-S,17.70
36353,2022-08-26,843,105327-IT,1257.12
36354,2022-08-26,845,105822-B,26.52
36355,2022-08-26,845,105729-A,12.15
36356,2022-08-26,845,105913-T,280.28
36357,2022-08-26,849,105805-T,88.42
36358,2022-08-26,850,105875-T,233.92
36359,2022-08-26,851,105523-M,12.15
36360,2022-08-26,852,105534-T,230.70
36361,2022-08-26,852,105407-T,223.80
36362,2022-08-26,853,105653-M,11.00
36363,2022-08-26,865,105500-S,20.36
36364,2022-08-26,867,105690-A,43.30
36365,2022-08-26,868,105638-M,12.15
36366,2022-08-26,870,105350-T,144.00
36367,2022-08-26,870,105831-B,20.36
36368,2022-08-26,871,105315-IT,34.43
36369,2022-08-26,871,105665-T,155.00
36370,2022-08-26,872,105774-M,12.12
36371,2022-08-26,872,105735-M,44.40
36372,2022-08-26,872,105769-B,17.70
36373,2022-08-26,901,105329-IT,1061.14
36374,2022-08-26,902,105299-IT,101.96
36375,2022-08-26,902,105698-IT,683.36
36376,2022-08-26,903,105568-M,24.00
36377,2022-08-26,904,105737-T,115.28
36378,2022-08-26,904,105509-A,12.00
36379,2022-08-26,905,105299-IT,101.96
36380,2022-08-26,905,105698-IT,683.36
36381,2022-08-26,905,105754-S,20.36
36382,2022-08-26,906,105458-IT,637.52
36383,2022-08-26,906,105438-A,28.92
36384,2022-08-26,906,105677-A,61.14
36385,2022-08-26,907,105715-A,39.75
36386,2022-08-26,907,105647-B,17.70
36387,2022-08-26,908,105314-IT,68.88
36388,2022-08-26,909,105523-M,12.15
36389,2022-08-26,909,105769-B,17.70
36390,2022-08-26,910,105402-S,2.40
36391,2022-08-27,702,105794-S,2.40
36392,2022-08-27,702,105329-IT,1061.14
36393,2022-08-27,703,105492-S,17.70
36394,2022-08-27,705,105787-A,48.96
36395,2022-08-27,705,105878-S,13.13
36396,2022-08-27,705,105676-A,6.00
36397,2022-08-27,705,105603-T,178.80
36398,2022-08-27,705,105599-S,8.36
36399,2022-08-27,705,105254-IT,798.80
36400,2022-08-27,705,105248-IT,883.48
36401,2022-08-27,706,105273-IT,303.52
36402,2022-08-27,708,105905-T,245.47
36403,2022-08-27,709,105474-A,6.00
36404,2022-08-27,709,105372-S,7.85
36405,2022-08-27,710,105556-A,39.75
36406,2022-08-27,710,105473-M,12.00
36407,2022-08-27,711,105489-S,2.40
36408,2022-08-27,713,105491-T,253.40
36409,2022-08-27,714,105808-M,26.52
36410,2022-08-27,715,105726-S,12.12
36411,2022-08-27,716,105529-M,16.60
36412,2022-08-27,717,105524-M,44.00
36413,2022-08-27,717,105769-B,17.70
36414,2022-08-27,720,105307-IT,75.88
36415,2022-08-27,724,105673-T,232.40
36416,2022-08-27,724,105349-M,8.00
36417,2022-08-27,726,105735-M,44.40
36418,2022-08-27,726,105830-B,20.36
36419,2022-08-27,726,105775-T,201.80
